age,T,NO,CO,mdot_main,mdot_fuel_sec,mdot_air_sec,reward
0.001,1479.2336759236032,0.0654022269802718,1.2189198867814088,9.687435150146484,0.0,0.0,-141.4689178466797
0.002,1465.3028810971794,0.06843313779843517,1.2730661243247057,10.14996337890625,0.0,0.6610102653503418,-168.7840576171875
0.003,1475.6281743771924,0.06937636472445959,1.2882508088604354,9.080610275268555,0.0,0.0,-150.3270263671875
0.004,1481.748128701206,0.06993786316543607,1.2962722261313024,10.50236988067627,0.0,0.0,-139.66676330566406
0.004999999999999999,1484.7806049621124,0.07021681911571513,1.2990327011513907,8.545218467712402,0.0,0.0,-134.431640625
0.005999999999999999,1487.4586009103361,0.0704638337729442,1.3011731193334812,11.26884651184082,0.0,0.0,-129.84483337402344
0.006999999999999999,1465.5429358228264,0.06828309564751114,1.4580562409088555,10.204766273498535,0.43014687299728394,0.0983394980430603,-174.63418579101562
0.008,1424.7701810914446,0.0641329623097752,1.3979103118254248,8.542457580566406,1.013061285018921,0.0,-254.3463592529297
0.009,1432.3499711499212,0.06482289411006406,1.4271884801951211,9.597029685974121,0.0,0.0,-239.28392028808594
0.01,1438.3157519272463,0.0653532231008976,1.4645451636778275,9.229395866394043,0.0,0.0,-228.19541931152344
0.011000000000000001,1393.0132593116375,0.060865084770083455,1.3814933902106554,9.693978309631348,1.68281888961792,0.0,-325.759765625
0.012000000000000002,1391.5350480546217,0.06066638624385743,1.3876457001611664,9.854729652404785,0.36524730920791626,0.0,-329.5176696777344
0.013000000000000003,1399.919732706619,0.0614171872184383,1.4173517328224183,11.080982208251953,0.0,0.0,-310.6788330078125
0.014000000000000002,1407.442713431372,0.06209057442679258,1.4505912292918095,11.665938377380371,0.0,0.0,-294.4688720703125
0.015000000000000003,1413.3889370846862,0.06261192106136503,1.4886411385976024,10.663649559020996,0.0,0.0,-282.3590087890625
0.016000000000000004,1419.0626723346777,0.06310952909665264,1.530901908865454,11.649697303771973,0.0,0.0,-271.2479248046875
0.017,1413.2332128295625,0.06277718377956988,1.5606432087326878,9.644157409667969,0.37313467264175415,0.8265179395675659,-285.1265869140625
0.018000000000000002,1417.4070162428873,0.06310832265265283,1.6100685123525054,9.585282325744629,0.0,0.0,-277.5289306640625
0.019000000000000003,1421.4751223267795,0.06343036684134333,1.6642735891565148,10.331536293029785,0.0,0.0,-270.4409484863281
0.020000000000000004,1424.7362499121166,0.06367102650083674,1.7261982447114446,9.086523056030273,0.0,0.0,-265.44879150390625
0.021000000000000005,1428.4941101347713,0.06396442262647234,1.7911756980196718,11.516569137573242,0.0,0.0,-259.5693664550781
0.022000000000000006,1405.4738991499744,0.06198204532937596,1.7908642583840058,9.913887023925781,1.5517864227294922,1.2637232542037964,-310.29583740234375
0.023000000000000007,1408.4820748606162,0.062182060830722787,1.8519398067218502,8.125102043151855,0.0,0.0,-305.4364318847656
0.024000000000000007,1403.8735622419044,0.06174152458065893,1.891312308497208,9.815868377685547,0.536106526851654,0.3960762619972229,-317.2518005371094
0.02500000000000001,1407.601097766699,0.062014180653035475,1.9516783354817293,10.812338829040527,0.0,0.0,-310.67767333984375
0.02600000000000001,1410.9892626301191,0.062255295105748086,2.017696173011059,10.614936828613281,0.0,0.0,-305.1437072753906
0.02700000000000001,1414.0172459896569,0.06246147212315114,2.0902065305932154,10.193397521972656,0.0,0.0,-300.6925354003906
0.028000000000000008,1416.3209527355511,0.06259291368138561,2.1731630871153502,8.236832618713379,0.0,0.0,-298.2230224609375
0.02900000000000001,1418.8280890222065,0.06274642603140883,2.259399629515633,9.504776000976562,0.0,0.0,-295.4317321777344
0.03000000000000001,1421.4384229770496,0.06291218199190059,2.3496861777292986,10.54775619506836,0.0,0.0,-292.56878662109375
0.031000000000000007,1424.0017950153504,0.06307424391836339,2.445729068419018,11.066049575805664,0.0,0.0,-290.01239013671875
0.03200000000000001,1426.5813972691972,0.06323969377041537,2.5468991795577756,11.92174243927002,0.0,0.0,-287.60113525390625
0.033,1429.1822649157716,0.0634094068047022,2.653168297374716,12.905936241149902,0.0,0.0,-285.3199768066406
0.034,1428.53983709793,0.06325740476524563,2.756988185002973,11.814455032348633,0.30318379402160645,0.0,-289.8173522949219
0.034999999999999996,1430.231048468832,0.0633226307000576,2.8884473189290043,9.107833862304688,0.0,0.0,-290.17431640625
0.03599999999999999,1431.183858677706,0.06336804076760241,3.03130036615328,8.569233894348145,0.0,0.322248637676239,-292.3883972167969
0.03699999999999999,1432.949442430678,0.06343990736418738,3.1768746295136356,10.371663093566895,0.0,0.0,-292.93548583984375
0.037999999999999985,1434.4490439868018,0.06347948400864235,3.3379149042362184,9.22568416595459,0.0,0.0,-294.44244384765625
0.038999999999999986,1435.9425173099446,0.06351781624094471,3.508568233268175,9.61514949798584,0.0,0.0,-296.1806640625
0.03999999999999998,1437.4565327661721,0.06355848538339579,3.6883393148510204,10.21672534942627,0.0,0.0,-298.0694274902344
0.04099999999999998,1433.2651298748103,0.06306833790393182,3.839342370090811,10.495736122131348,0.6758734583854675,0.15734213590621948,-310.8924255371094
0.041999999999999975,1434.506969879286,0.06307031362254242,4.036268314541623,8.405893325805664,0.0,0.0,-313.6258850097656
0.042999999999999976,1434.7001490004805,0.06312159907170672,4.22828201107569,11.401150703430176,0.0,0.943397045135498,-318.3166809082031
